phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
MB_280.41	55	391	0.03752697443448773	1.4256564486264713	0.298	0.6188067683136205	0.036	1.202	1.8567112328505044	0.26874436484298936	True	Both	Sedative, hypnotic or anxiolytic-related abuse or dependance	Mental
DE_679.1	90	318	0.013313953353457182	1.8756929689685176	0.25	0.6183514168956	0.129	1.108	1.8558659692183734	0.2685466082348163	True	Both	Rash and other nonspecific skin eruption	Dermatological
EM_202.2	70	372	0.12084227387500653	0.9177811112531374	0.279	-0.4332815842125592	-0.981	0.114	0.6483778931192542	-0.1881718011338136	True	Both	Type 2 diabetes	Endocrine/Metab
SS_807	142	265	0.01148771006913661	1.939766533840201	0.218	0.552187977522624	0.124	0.98	1.7370494882929346	0.23981219161139247	True	Both	Malaise and fatigue	Symptoms
GU_594.4	57	368	0.37877823812639444	0.42161498038975836	0.298	0.2623868947632253	-0.322	0.847	1.3000294197173416	0.11395318051939797	True	Both	Frequency of urination and polyuria	Genitourinary
EM_247	97	329	0.7845349550838537	0.10538770158394624	0.237	0.06470015042871298	-0.399	0.529	1.06683908517745	0.02809891830950036	True	Both	Disorders of mineral metabolism and mineral deficiencies	Endocrine/Metab
NS_330	65	375	0.20639237436058433	0.6853063527536392	0.272	0.3437635419616128	-0.189	0.877	1.4102451322818486	0.1492946093534454	True	Both	Epilepsy, recurrent seizures, convulsions	Neurological
SS_840.6	72	366	0.11386493066008876	0.9436100139892112	0.261	0.4132490935543604	-0.099	0.926	1.5117215391299268	0.17947180098217938	True	Both	Drug and medical agent allergy	Symptoms
RE_462.1	60	364	0.0004311267714556199	3.36539500814947	0.308	1.0835164625812455	0.48	1.687	2.9550526341107592	0.4705652207503661	True	Both	Acute sinusitis	Respiratory
MB_280.51	184	246	0.42310563696421355	0.37355118859887615	0.197	0.15808104336332732	-0.229	0.545	1.1712611138013331	0.0686537248262017	True	Both	Stimulant abuse or dependance	Mental
DE_668	105	307	0.0125943057279226	1.8998257683677529	0.239	0.5960874249943958	0.128	1.064	1.8150035524622874	0.25887747940698463	True	Both	Dermatitis [eczema]	Dermatological
MS_715.1	77	356	0.01417367179920122	1.8485176278356925	0.274	0.6709005579823109	0.135	1.207	1.9559980173401093	0.29136841023753024	True	Both	Spondylosis	Muscloskeletal
MS_724	136	256	0.005889712130435028	2.2299059315658374	0.231	0.6362821595745989	0.183	1.089	1.8894431566971577	0.27633383083673263	True	Both	Other symptoms and disorders of the soft tissue	Muscloskeletal
MB_282.1	297	124	0.8481069385891473	0.07154938369725335	0.215	-0.041084579806600414	-0.462	0.379	0.9597479512187075	-0.01784280630132033	True	Both	Current tobacco use and nicotine dependence	Mental
EM_256.71	69	340	0.5222022286447566	0.2821612790353751	0.265	-0.1698592910520567	-0.69	0.35	0.8437835361373988	-0.0737689528039066	True	Both	Dehydration	Endocrine/Metab
MB_280.8	327	88	0.3516395379971904	0.4539022992165349	0.245	0.22791625339860444	-0.252	0.708	1.2559801369599264	0.09898277118707717	True	Both	Psychoactive substance abuse	Mental
GI_528.2	151	243	0.5873188747857241	0.23112604192297528	0.214	-0.11592291338897909	-0.535	0.303	0.8905438696604584	-0.050344681610982225	True	Both	Vomiting	Gastrointestinal
EM_256.7	72	327	0.36284203217808153	0.44028240935820256	0.263	-0.2390422158762809	-0.754	0.276	0.7873816416650796	-0.10381471529699472	True	Both	Volume depletion	Endocrine/Metab
MS_724.1	75	331	0.06894469491532483	1.1614991458425896	0.272	0.49427156982123516	-0.038	1.027	1.639303685758661	0.2146594153350203	True	Both	Myalgia	Muscloskeletal
MB_284	176	241	0.08365081755595055	1.077529810131319	0.201	0.3469697574483309	-0.046	0.74	1.414773938349507	0.15068705104711985	True	Both	Suicide ideation and attempt or self harm	Mental
SO_391	56	365	0.20932214623228462	0.6791848209796705	0.294	0.36883946343442076	-0.207	0.945	1.4460554402658627	0.16018494367772518	True	Both	Disorders of the middle ear	Sense organs
RE_469	85	319	0.07595277778152394	1.1194563382840461	0.258	0.45706782180642175	-0.048	0.962	1.5794360008196833	0.19850203286606774	True	Both	Bronchitis	Respiratory
